Billed_Qty,Product_MRP,Offtake_unit,Product_Cost,Profit_Margin,Category
30,143.99,10,97.71,103.6644,C
30,144,10,97.72,103.6608,C
30,144,10,97.72,103.6608,C
20,216,10,146.58,103.6608,C
1,175,1,63.7,103.656,C
10,513,10,365.51,103.6288,C
10,513,10,365.51,103.6288,C
2,259,1,175.59,103.6076,C
2,259,1,175.59,103.6076,C
2,160,1,103.05,103.595,C
14,201.71,10,114.06,103.54792,C
28,215.6,14,146.3,103.488,C
28,215.6,14,146.3,103.488,C
20,215.6,10,146.3,103.488,C
1,431.16,1,292.57,103.4816,C
16,70.49,4,39.86,103.3872,C
60,143.58,20,97.43,103.3752,C
30,148.5,10,101.83,103.3512,C
1,430.5,1,292.13,103.3144,C
1,430.5,1,292.13,103.3144,C
30,215.21,15,146.03,103.3128,C
30,222.5,15,152.57,103.2432,C
10,445,10,289.63,103.2366,C
30,215.09,15,145.96,103.2296,C
20,215,10,138.47,103.2108,C
20,215,10,145.89,103.2064,C
20,215,10,145.89,103.2064,C
30,215,15,145.89,103.2064,C
30,215,15,145.89,103.2064,C
20,215,10,145.89,103.2064,C
30,215,15,145.89,103.2064,C
20,215,10,145.89,103.2064,C
30,215,15,145.89,103.2064,C
30,215,15,145.89,103.2064,C
20,215,10,145.89,103.2064,C
30,215,15,145.89,103.2064,C
30,215,15,145.89,103.2064,C
30,215,15,145.89,103.2064,C
30,215,15,145.89,103.2064,C
20,215,10,145.89,103.2064,C
4,77,1,43.39,103.1992,C
4,77,1,43.39,103.1992,C
19,22.6,1,15.33,103.1776,C
30,165,10,110.7,103.122,C
30,165,10,110.7,103.122,C
30,143,10,97.03,102.9792,C
30,143,10,97.03,102.9792,C
30,143,10,97.03,102.9792,C
30,143,10,97.03,102.9792,C
30,143,10,97.03,102.9792,C
1,429,1,291.11,102.9568,C
1,429,1,291.11,102.9568,C
1,429,1,291.11,102.9568,C
1,429,1,291.11,102.9568,C
30,429,30,291.11,102.9568,C
30,429,30,291.11,102.9568,C
10,429,10,276.31,102.9542,C
30,214.5,15,145.56,102.9456,C
1,428.94,1,291.07,102.9416,C
20,214,10,145.21,102.7296,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
1,280,1,158.33,102.6704,C
30,190,10,132.03,102.6138,C
30,190,10,132.03,102.6138,C
15,285,10,193.4,102.588,C
10,427,10,289.75,102.48,C
60,71,10,48.17,102.2976,C
20,220.42,10,151.14,102.2864,C
20,213,10,144.53,102.2528,C
60,70.99,10,48.17,102.2376,C
60,70.99,10,48.17,102.2376,C
60,70.99,10,48.17,102.2376,C
60,70.99,10,48.17,102.2376,C
60,70.99,10,48.17,102.2376,C
10,425.99,10,289.07,102.2316,C
10,425.99,10,289.07,102.2316,C
3,142,1,96.36,102.2304,C
12,293.8,8,201.47,102.2304,C
12,293.7,8,201.4,102.198,C
1,425.64,1,288.83,102.1504,C
1,425.64,1,288.83,102.1504,C
100,42.56,10,28.88,102.144,C
1,425.5,1,288.73,102.1224,C
30,212.74,15,144.36,102.1136,C
30,220,15,150.85,102.096,C
20,220,10,150.85,102.096,C
1,610,1,430.43,102.0926,C
1,439.98,1,301.7,102.076,C
10,440,10,301.72,102.0736,C
2,122.85,1,64.12,102.0712,C
50,85,10,57.67,102.048,C
10,439.85,10,301.61,102.0468,C
4,120,1,80.08,102.0224,C
30,141.67,10,96.13,102.0132,C
150,42.51,15,28.85,101.98,C
30,169.9,10,121.36,101.9304,C
30,141.55,10,96.05,101.922,C
30,141.55,10,96.05,101.922,C
60,70.73,10,47.99,101.8872,C
60,70.73,10,47.99,101.8872,C
60,70.73,10,47.99,101.8872,C
20,212,10,143.86,101.7536,C
1,438.5,1,285.4,101.728,C
1,438.5,1,285.4,101.728,C
30,219.19,15,150.3,101.708,C
30,219.19,15,150.3,101.708,C
30,219.19,15,150.3,101.708,C
1,799,1,590.94,101.6908,C
1,799,1,590.94,101.6908,C
1,799,1,590.94,101.6908,C
1,799,1,590.94,101.6908,C
1,799,1,590.94,101.6908,C
40,105.95,10,71.9,101.688,C
90,70.6,15,47.91,101.6448,C
12,365,10,237.56,101.61504,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
20,423.4,20,287.31,101.6128,C
25,195,10,130.82,101.581,C
15,277,15,156.64,101.5632,C
15,277,15,156.64,101.5632,C
15,277,15,156.64,101.5632,C
10,277,10,148.68,101.5576,C
10,277,10,148.68,101.5576,C
60,70.54,10,47.87,101.5536,C
60,70.54,10,47.87,101.5536,C
60,70.54,10,47.87,101.5536,C
60,70.54,10,47.87,101.5536,C
30,211.5,15,143.52,101.5152,C
20,218.81,10,150.05,101.508,C
1,231,1,115.64,101.4832,C
1,231,1,115.64,101.4832,C
1,231,1,115.64,101.4832,C
15,435,15,282.72,101.3904,C
15,435,15,282.72,101.3904,C
30,139,10,93.95,101.328,C
30,139,10,93.95,101.328,C
2,211,1,143.17,101.2992,C
30,140.7,10,95.48,101.2872,C
1,422,1,286.36,101.2768,C
1,422,1,286.36,101.2768,C
1,422,1,286.36,101.2768,C
1,422,1,271.8,101.276,C
1,422,1,271.8,101.276,C
1,422,1,271.8,101.276,C
1,240,1,117.6,101.232,C
2,138,1,78.03,101.2128,C
30,213.3,20,138.95,101.10375,C
12,351,10,238.17,101.09952,C
1,421,1,285.67,101.0496,C
1,421,1,285.67,101.0496,C
1,435,1,298.28,100.9264,C
1,434.83,1,298.17,100.8796,C
1,434.83,1,298.17,100.8796,C
30,210.15,15,142.6,100.876,C
30,210.15,15,142.6,100.876,C
20,140,10,75.91,100.8524,C
20,140,10,75.91,100.8524,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
1,319.1,1,194.87,100.8456,C
10,275,10,147.6,100.832,C
1,420.1,1,285.07,100.8216,C
1,420.1,1,285.07,100.8216,C
1,420.1,1,285.07,100.8216,C
1,420.1,1,285.07,100.8216,C
1,420.1,1,285.07,100.8216,C
1,420.1,1,285.07,100.8216,C
1,420,1,270.5,100.81,C
2,210,1,135.25,100.81,C
2,210,1,135.25,100.81,C
2,210,1,135.25,100.81,C
30,210,15,142.5,100.8,C
30,210,15,142.5,100.8,C
30,210,15,142.5,100.8,C
30,210,15,142.5,100.8,C
30,210,15,142.5,100.8,C
1,420,1,285,100.8,C
14,840,28,570,100.8,C
1,420,1,285,100.8,C
30,210,15,142.5,100.8,C
1,420,1,285,100.8,C
30,210,15,142.5,100.8,C
2,210,1,142.5,100.8,C
1,420,1,285,100.8,C
30,210,15,142.5,100.8,C
30,210,15,142.5,100.8,C
1,420,1,285,100.8,C
30,210,15,142.5,100.8,C
14,840,28,570,100.8,C
1,420,1,285,100.8,C
1,420,1,285,100.8,C
1,420,1,285,100.8,C
1,280,1,160,100.8,C
1,280,1,160,100.8,C
1,280,1,160,100.8,C
1,420,1,285,100.8,C
1,420,1,285,100.8,C
30,210,15,142.5,100.8,C
1,280,1,160,100.8,C
1,280,1,160,100.8,C
1,280,1,160,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
60,70,10,47.5,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
30,140,10,95,100.8,C
10,420,10,270.51,100.7982,C
3,140,1,90.17,100.7982,C
2,209.96,1,142.47,100.7872,C
60,105,15,67.63,100.7864,C
2,210,1,135.26,100.7864,C
2,210,1,135.26,100.7864,C
20,147.9,10,87.08,100.7408,C
20,147.9,10,87.08,100.7408,C
1,434,1,297.6,100.688,C
1,434,1,297.6,100.688,C
1,419.5,1,284.66,100.6808,C
30,209.62,15,142.24,100.6224,C
30,209.62,15,142.24,100.6224,C
1,519.64,1,374.13,100.6144,C
30,139.7,10,94.79,100.6056,C
7,598.8,10,406.32,100.60512,C
1,499,1,355.74,100.5712,C
1,499,1,355.74,100.5712,C
1,499,1,355.74,100.5712,C
1,499,1,355.74,100.5712,C
30,139.65,10,94.76,100.5564,C
1,419,1,269.87,100.5534,C
1,419,1,284.33,100.5504,C
1,419,1,284.33,100.5504,C
1,419,1,284.33,100.5504,C
120,34.27,15,19.38,100.5152,C
10,300,10,178.12,100.5056,C
2,189,1,117.6,100.464,C
1,1674.4,4,1136.2,100.464,C
30,216.45,15,148.43,100.4168,C
1,495,1,334.4,100.408,C
1,495,1,334.4,100.408,C
50,83.6,10,56.72,100.368,C
4,313.5,3,212.73,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
1,418,1,283.64,100.3232,C
2,209,1,134.61,100.3204,C
2,209,1,134.61,100.3204,C
20,209,10,134.61,100.3204,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
20,209,10,141.83,100.3008,C
3,115,1,72.85,100.224,C
3,115,1,72.85,100.224,C
50,600,50,446.25,100.2,C
50,600,50,446.25,100.2,C
50,600,50,446.25,100.2,C
50,600,50,446.25,100.2,C
10,33,1,19.48,100.136,C
50,129.4,15,88.72,100.112,C
15,278,10,188.64,100.0848,C
20,312.7,15,212.19,100.0629333,C
60,80,10,56.54,100.0512,C
30,208.38,15,134.21,100.0244,C
1,431.16,1,295.66,100.0208,C
15,223.42,10,139.95,100.014,C
10,480,10,322.03,100.0046,C
10,480,10,322.03,100.0046,C
1,600,1,423.73,99.9986,C
1,600,1,423.73,99.9986,C
1,599,1,423.03,99.8246,C
30,207.9,15,141.08,99.7808,C
10,430,10,294.85,99.768,C
60,71.65,10,49.13,99.7464,C
30,136,15,76.9,99.744,C
30,136,15,76.9,99.744,C
1,180,1,76.44,99.738,C
1,180,1,76.44,99.738,C
1,180,1,76.44,99.738,C
1,180,1,76.44,99.738,C
1,180,1,76.44,99.738,C
10,277,10,150.24,99.7168,C
10,277,10,150.24,99.7168,C
10,277,10,150.24,99.7168,C
15,415.18,15,281.73,99.6424,C
60,69.21,10,46.97,99.6216,C
1,415,1,267.29,99.5978,C
1,415,1,267.29,99.5978,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
1,415,1,281.61,99.5968,C
10,415,10,281.61,99.5968,C
1,415,1,281.61,99.5968,C
1,415,1,281.61,99.5968,C
1,415,1,281.61,99.5968,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
10,415,10,281.61,99.5968,C
30,105,10,64.12,99.5568,C
30,105,10,64.12,99.5568,C
30,105,10,64.12,99.5568,C
30,105,10,64.12,99.5568,C
14,296.25,10,201.03,99.53496,C
1,622,1,466.5,99.52,C
30,414.65,30,281.37,99.5156,C
15,414.5,15,281.27,99.4776,C
15,414.5,15,281.27,99.4776,C
1,499,1,356.72,99.4736,C
30,225,15,148.53,99.4692,C
30,225,15,148.53,99.4692,C
30,225,15,148.53,99.4692,C
20,207.25,10,140.64,99.4664,C
20,207.25,10,140.64,99.4664,C
20,207.25,10,140.64,99.4664,C
20,207.25,10,140.64,99.4664,C
20,207.25,10,140.64,99.4664,C
40,103.6,10,70.3,99.456,C
20,207.2,10,140.6,99.456,C
30,142.9,10,97.99,99.4536,C
30,138.16,10,93.76,99.4464,C
20,160.81,10,99.2,99.412,C
3,100,1,59.71,99.3744,C
30,138,10,93.64,99.3696,C
1,414,1,280.92,99.3696,C
30,138,10,93.64,99.3696,C
1,414,1,280.92,99.3696,C
30,138,10,93.64,99.3696,C
30,138,10,93.64,99.3696,C
30,138,10,93.64,99.3696,C
1,414,1,280.92,99.3696,C
30,138,10,93.64,99.3696,C
30,138,10,93.64,99.3696,C
20,207,10,140.47,99.3472,C
2,206.94,1,140.43,99.3168,C
10,513,10,369.36,99.3168,C
20,214,10,146.74,99.3024,C
30,107,10,66.01,99.2064,C
14,413,14,280.25,99.12,C
14,413,14,280.25,99.12,C
14,413,14,280.25,99.12,C
1,413,1,280.25,99.12,C
1,412.8,1,280.12,99.0656,C
1,195,1,85.72,98.9936,C
2,206.1,1,139.85,98.936,C
30,206,15,139.78,98.8928,C
1,411.56,1,279.27,98.7776,C
1,425.64,1,291.87,98.7456,C
1,411.25,1,279.06,98.7028,C
1,411.25,1,279.06,98.7028,C
30,205.55,15,139.48,98.6648,C
10,455,10,318.25,98.56,C
2,220,1,152.43,98.5568,C
1,410.55,1,278.59,98.5292,C
30,141.55,10,97.06,98.5284,C
30,205.18,15,139.23,98.4848,C
20,205.14,10,139.2,98.472,C
30,136.7,10,92.76,98.4264,C
20,205,10,139.1,98.416,C
20,205,10,139.1,98.416,C
2,410,2,278.21,98.4048,C
2,410,2,278.21,98.4048,C
1,410,1,278.22,98.3936,C
20,205,10,139.11,98.3936,C
20,205,10,139.11,98.3936,C
1,410,1,278.22,98.3936,C
20,205,10,139.11,98.3936,C
20,205,10,139.11,98.3936,C
20,205,10,139.11,98.3936,C
20,205,10,139.11,98.3936,C
2,205,1,139.11,98.3936,C
1,410,1,278.22,98.3936,C
20,205,10,139.11,98.3936,C
20,205,10,139.11,98.3936,C
1,410,1,278.22,98.3936,C
20,205,10,132.05,98.362,C
30,106.05,10,65.42,98.3388,C
20,307.3,15,208.53,98.32853333,C
30,136.5,10,92.63,98.2632,C
20,205,10,139.18,98.2368,C
20,205,10,139.18,98.2368,C
60,136.42,20,92.57,98.2248,C
60,98.77,14,67.73,98.196,C
60,102.31,15,69.43,98.1936,C
60,102.31,15,69.43,98.1936,C
60,102.31,15,69.43,98.1936,C
10,409,10,277.53,98.1664,C
1,409,1,277.53,98.1664,C
1,409,1,277.53,98.1664,C
10,409,10,277.53,98.1664,C
30,204.5,15,138.77,98.1552,C
1,408.95,1,277.5,98.15,C
1,408.95,1,277.5,98.15,C
1,408.8,1,277.4,98.112,C
100,40.85,10,27.72,98.036,C
100,40.85,10,27.72,98.036,C
60,102.08,15,69.26,98.0352,C
8,33.41,1,18.89,98.0256,C
15,272.25,15,155.57,98.0116,C
10,498,10,338.98,98.0036,C
30,204,15,138.42,97.9392,C
30,136,10,92.28,97.9392,C
30,136,10,92.28,97.9392,C
30,136,10,92.28,97.9392,C
1,408,1,262.78,97.9196,C
1,408,1,262.78,97.9196,C
1,422,1,289.37,97.9056,C
1,422,1,274.66,97.9012,C
20,203.8,10,138.29,97.8304,C
10,407,10,276.18,97.6784,C
1,350,1,225.43,97.5184,C
1,350,1,225.43,97.5184,C
30,140,10,96,97.44,C
1,420,1,288,97.44,C
2,203,1,137.75,97.44,C
20,210,10,144,97.44,C
2,210,1,136.68,97.4352,C
40,101.5,10,68.88,97.4176,C
30,202.91,15,137.69,97.3944,C
30,202.91,15,137.69,97.3944,C
30,105,10,64.77,97.3728,C
30,88.5,10,50.04,97.3656,C
30,88.5,10,50.04,97.3656,C
30,132.7,15,75.03,97.3328,C
60,69.9,10,47.93,97.3104,C
10,405.32,10,275.03,97.2864,C
6,45,1,25.71,97.2288,C
6,45,1,25.71,97.2288,C
30,135,10,91.6,97.224,C
10,243,6,164.89,97.20533333,C
1,405,1,274.82,97.2016,C
2,202.5,1,137.41,97.2016,C
10,405,10,260.85,97.197,C
10,405,10,260.85,97.197,C
10,405,10,260.85,97.197,C
10,405,10,274.83,97.1904,C
10,405,10,274.83,97.1904,C
3,135,1,91.61,97.1904,C
30,135,10,91.61,97.1904,C
30,135,10,91.61,97.1904,C
3,135,1,91.61,97.1904,C
3,135,1,91.61,97.1904,C
30,135,10,91.61,97.1904,C
30,135,10,91.61,97.1904,C
20,202.4,10,146.5,97.15,C
20,202.4,10,146.5,97.15,C
20,202.4,10,146.5,97.15,C
20,202.4,10,146.5,97.15,C
1,404.5,1,274.48,97.0824,C
1,404.5,1,274.48,97.0824,C
1,320,1,199.05,97.064,C
1,320,1,199.05,97.064,C
1,320,1,199.05,97.064,C
1,320,1,199.05,97.064,C
1,320,1,199.05,97.064,C
30,49.5,6,26.87,97.028,C
30,49.5,6,26.87,97.028,C
1,418,1,286.63,96.9744,C
30,202,15,137.08,96.9408,C
20,202,10,137.08,96.9408,C
20,202,10,137.08,96.9408,C
20,202,10,137.08,96.9408,C
30,202,15,137.08,96.9408,C
3,125,1,82.77,96.8928,C
20,199,10,127.6,96.864,C
20,199,10,127.6,96.864,C
1,403.5,1,259.88,96.8416,C
1,403.5,1,259.88,96.8416,C
1,403.5,1,259.88,96.8416,C
1,403.5,1,259.88,96.8416,C
1,403.5,1,259.88,96.8416,C
15,269,10,182.54,96.8328,C
10,403.5,10,273.81,96.8328,C
10,403.5,10,273.81,96.8328,C
20,201.66,10,136.84,96.7984,C
10,157.05,10,53.85,96.738,C
1,403,1,273.47,96.7136,C
1,403,1,273.47,96.7136,C
1,403,1,273.47,96.7136,C
1,403,1,273.47,96.7136,C
120,180,60,117.55,96.688,C
10,39,1,26.19,96.672,C
1,580,1,409.61,96.6602,C
1,580,1,409.61,96.6602,C
30,145,10,100.7,96.648,C
6,671,10,455.33,96.61824,C
30,201.24,15,136.55,96.608,C
2,201.25,1,136.56,96.6056,C
1,402.5,1,273.13,96.5944,C
20,201.15,10,136.5,96.54,C
20,201.15,10,136.5,96.54,C
10,402.15,10,272.89,96.5132,C
10,402.15,10,272.89,96.5132,C
10,402.15,10,272.89,96.5132,C
2,208,1,142.63,96.5088,C
40,100.5,10,68.2,96.464,C
60,69.21,10,47.46,96.3288,C
1,415,1,284.57,96.2816,C
1,415,1,284.57,96.2816,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
1,339,1,205.8,96.156,C
80,50,10,33.92,96.0768,C
15,266.8,10,181.04,96.0528,C
20,207,10,141.95,96.032,C
30,40,3,27.14,96.032,C
30,40,3,27.14,96.032,C
30,40,3,27.14,96.032,C
30,40,3,27.14,96.032,C
30,40,3,27.14,96.032,C
50,80,10,54.28,96.032,C
20,200,10,135.71,96.0096,C
20,200,10,135.71,96.0096,C
20,200,10,135.71,96.0096,C
30,200,15,128.81,96.0084,C
30,200,15,128.81,96.0084,C
30,200,15,128.81,96.0084,C
30,200,15,128.81,96.0084,C
20,200,10,128.81,96.0084,C
1,400,1,257.63,95.9966,C
1,400,1,257.63,95.9966,C
1,400,1,257.63,95.9966,C
1,400,1,257.63,95.9966,C
1,400,1,257.63,95.9966,C
20,200,10,135.72,95.9872,C
20,200,10,135.72,95.9872,C
30,200,15,135.72,95.9872,C
30,200,15,135.72,95.9872,C
20,200,10,135.72,95.9872,C
20,200,10,135.72,95.9872,C
30,200,15,135.72,95.9872,C
20,200,10,135.72,95.9872,C
10,399.9,10,271.37,95.9656,C
20,20.7,1,14.2,95.92,C
1,344,1,221.56,95.8528,C
10,399.25,10,270.92,95.8196,C
10,399.25,10,270.92,95.8196,C
1,399.16,1,270.85,95.808,C
1,399.16,1,270.85,95.808,C
1,399.16,1,270.85,95.808,C
1,399.16,1,270.85,95.808,C
1,399.16,1,270.85,95.808,C
1,399.16,1,270.85,95.808,C
1,600,1,427.29,95.7978,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399.16,1,270.86,95.7968,C
1,399,1,256.98,95.7636,C
1,399,1,256.98,95.7636,C
10,399,10,256.98,95.7636,C
1,399,1,256.98,95.7636,C
10,399,10,256.98,95.7636,C
10,399,10,256.98,95.7636,C
1,399,1,256.98,95.7636,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
1,399,1,270.75,95.76,C
4,99.74,1,67.68,95.7536,C
100,39.9,10,27.08,95.704,C
20,199.29,10,135.23,95.6648,C
20,199.29,10,135.23,95.6648,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
30,199.25,15,135.2,95.652,C
1,398.46,1,270.38,95.6344,C
1,398.46,1,270.38,95.6344,C
1,398.46,1,270.38,95.6344,C
1,398.23,1,288.24,95.578,C
20,199.11,10,135.11,95.5736,C
2,199.05,1,135.07,95.5432,C
30,199,15,135.03,95.5328,C
8,199,4,135.03,95.5328,C
30,199,15,135.03,95.5328,C
8,199,4,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
30,199,15,135.03,95.5328,C
20,199,10,135.03,95.5328,C
30,199,15,135.03,95.5328,C
20,199,10,135.03,95.5328,C
30,199,15,135.03,95.5328,C
2,199,1,135.03,95.5328,C
30,398,30,256.34,95.5188,C
30,398,30,256.34,95.5188,C
1,398,1,270.08,95.5104,C
1,398,1,270.08,95.5104,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
1,397.9,1,270,95.5,C
4,44,1,17.97,95.4944,C
4,44,1,17.97,95.4944,C
4,44,1,17.97,95.4944,C
1,411.56,1,282.21,95.4848,C
1,240,1,122.5,95.45,C
6,45,1,25.98,95.4144,C
6,45,1,25.98,95.4144,C
1,397.5,1,256.02,95.3964,C
60,198.7,30,134.83,95.3808,C
20,198.67,10,134.81,95.3656,C
30,411,30,267.49,95.3618,C
1,411,1,281.83,95.3504,C
1,411,1,281.83,95.3504,C
25,22,1,17.32,95.35,C
25,22,1,17.32,95.35,C
25,22,1,17.32,95.35,C
20,130.05,10,73.55,95.348,C
15,260,15,147.02,95.3376,C
15,260,15,147.02,95.3376,C
15,260,15,147.02,95.3376,C
1,260,1,147.02,95.3376,C
15,260,15,147.02,95.3376,C
15,260,15,147.02,95.3376,C
15,132.36,5,89.81,95.3184,C
15,132.36,5,89.81,95.3184,C
1,425.5,1,294.81,95.3128,C
1,397,1,269.39,95.2832,C
15,397,15,269.39,95.2832,C
1,397,1,269.39,95.2832,C
1,259.85,1,146.94,95.2772,C
1,259.85,1,146.94,95.2772,C
1,259.85,1,146.94,95.2772,C
1,259.85,1,146.94,95.2772,C
1,259.85,1,146.94,95.2772,C
20,198.3,10,127.71,95.2044,C
30,198.35,15,134.6,95.196,C
1,471,1,335.59,95.1392,C
1,471,1,335.59,95.1392,C
1,471,1,335.59,95.1392,C
1,471,1,335.59,95.1392,C
45,105,15,62.12,95.0952,C
45,105,15,62.12,95.0952,C
40,99,10,67.17,95.0784,C
30,198,15,134.36,95.0336,C
2,198,1,134.36,95.0336,C
20,198,10,134.36,95.0336,C
15,395.98,15,286.62,95.029,C
15,395.98,15,286.62,95.029,C
30,198,15,143.32,95.028,C
30,132,10,89.58,95.0112,C
30,132,10,89.58,95.0112,C
30,132,10,89.58,95.0112,C
30,132,10,89.58,95.0112,C
30,132,10,89.58,95.0112,C
30,132,10,89.58,95.0112,C
20,228,10,152.97,94.9908,C
30,131.89,10,89.5,94.95,C
60,84.34,15,54.11,94.9472,C
1,408.95,1,280.43,94.8684,C
1,395,1,268.03,94.8064,C
1,790,1,620.71,94.8048,C
1,790,1,620.71,94.8048,C
1,790,1,620.71,94.8048,C
1,790,1,620.71,94.8048,C
10,395,10,254.41,94.7962,C
1,395,1,254.41,94.7962,C
6,658,10,446.5,94.752,C
30,131.6,10,95.26,94.731,C
20,197,10,133.67,94.5792,C
20,197,10,133.67,94.5792,C
20,197,10,133.67,94.5792,C
30,197,15,133.67,94.5792,C
30,197,15,133.67,94.5792,C
20,197,10,133.67,94.5792,C
30,197,15,133.67,94.5792,C
30,197,15,133.67,94.5792,C
30,197,15,133.67,94.5792,C
2,197,1,133.67,94.5792,C
30,197,15,133.67,94.5792,C
30,197,15,133.67,94.5792,C
30,197,15,133.67,94.5792,C
1,394,1,267.36,94.5568,C
30,131.2,10,89.02,94.4928,C
30,131.2,10,89.02,94.4928,C
20,203.64,10,139.64,94.4864,C
10,393.05,10,266.71,94.3348,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
1,393,1,266.67,94.3296,C
30,131,10,84.38,94.2948,C
30,131,10,84.38,94.2948,C
2,120.05,1,65.17,94.1192,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
20,196,10,133,94.08,C
1,392,1,266,94.08,C
1,392,1,266,94.08,C
20,196,10,126.24,94.0736,C
20,196,10,126.24,94.0736,C
1,391.84,1,265.9,94.032,C
1,391.84,1,265.9,94.032,C
1,391.84,1,265.9,94.032,C
30,148.59,15,90.75,93.9,C
30,148.59,15,90.75,93.9,C
1,391.1,1,265.39,93.8632,C
1,391.1,1,265.39,93.8632,C
1,391,1,265.33,93.8304,C
1,391,1,265.33,93.8304,C
1,391,1,265.33,93.8304,C
1,391,1,265.33,93.8304,C
1,390.88,1,265.24,93.8112,C
12,22.98,1,13.54,93.7824,C
12,22.98,1,13.54,93.7824,C
30,195.25,15,132.49,93.7224,C
2,150,1,92.12,93.6512,C
2,150,1,92.12,93.6512,C
2,150,1,92.12,93.6512,C
1,260,1,148.57,93.6016,C
1,260,1,148.57,93.6016,C
1,260,1,148.57,93.6016,C
1,260,1,148.57,93.6016,C
6,455,7,293.05,93.60085714,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
1,390,1,251.19,93.5958,C
30,130,10,83.73,93.5958,C
30,130,10,88.22,93.5808,C
2,195,1,132.33,93.5808,C
20,195,10,132.33,93.5808,C
20,195,10,132.33,93.5808,C
20,195,10,132.33,93.5808,C
20,194.8,10,132.18,93.5168,C
20,194.8,10,132.18,93.5168,C
20,194.8,10,132.18,93.5168,C
20,292,15,198.14,93.44426667,C
14,278,10,188.64,93.41248,C
8,340.55,7,231.09,93.4048,C
